10:
 num     #instances         #bytes  class name (module)
3789:             1             32  sun.util.locale.provider.NumberFormatProviderImpl (java.base@21.0.6)
3790:             1             32  sun.util.locale.provider.TimeZoneNameProviderImpl (java.base@21.0.6)
3791:             1             24  [Lcom.aerospike.client.cluster.Node;
3792:             1             24  [Lcom.aerospike.client.cluster.Pool;
3793:             1             24  [Lcom.aerospike.vector.storage.StorageType;
3794:             1             24  [Lcom.github.benmanes.caffeine.cache.DisabledBuffer;
3795:             1             24  [Lcom.github.benmanes.caffeine.cache.DisabledScheduler;
3796:             1             24  [Lcom.github.benmanes.caffeine.cache.DisabledTicker;
3797:             1             24  [Lcom.github.benmanes.caffeine.cache.SingletonWeigher;
3798:             1             24  [Lcom.github.benmanes.caffeine.cache.SystemScheduler;
3799:             1             24  [Lcom.github.benmanes.caffeine.cache.SystemTicker;
3800:             1             24  [Lcom.github.benmanes.caffeine.cache.stats.DisabledStatsCounter;
3801:             1             24  [Lcom.google.common.cache.CacheBuilder$NullListener;
3802:             1             24  [Lcom.google.common.cache.CacheBuilder$OneWeigher;
3803:             1             24  [Lcom.google.common.collect.Iterators$EmptyModifiableIterator;
3804:             1             24  [Lcom.google.common.util.concurrent.DirectExecutor;
3805:             1             24  [Lcom.google.inject.Key$NullAnnotationStrategy;
3806:             1             24  [Lio.grpc.internal.DnsNameResolver$JdkAddressResolver;
3807:             1             24  [Lio.undertow.security.api.AuthenticationMechanism;
3808:             1             24  [Ljakarta.ws.rs.core.MediaType;
3809:             1             24  [Ljava.net.URL; (java.base@21.0.6)
3810:             1             24  [Ljava.time.ZoneOffset; (java.base@21.0.6)
3811:             1             24  [Ljava.util.Comparators$NaturalOrderComparator; (java.base@21.0.6)
3812:             1             24  [Ljava.util.jar.Manifest; (java.base@21.0.6)
3813:             1             24  [Ljdk.internal.access.JavaSecurityAccess$ProtectionDomainCache; (java.base@21.0.6)
3814:             1             24  [Lorg.glassfish.jersey.internal.guava.LocalCache$NullEntry;
3815:             1             24  [Lorg.xnio.nio.WorkerThread;
3816:             1             24  ch.qos.logback.classic.util.ContextInitializer$1
3817:             1             24  ch.qos.logback.core.LifeCycleManager
3818:             1             24  ch.qos.logback.core.spi.AppenderAttachableImpl
3819:             1             24  ch.qos.logback.core.util.StatusPrinter2
3820:             1             24  com.aerospike.connect.aerospike.config.AerospikeClientSeedConfig
3821:             1             24  com.aerospike.connect.io.FilePathResolver
3822:             1             24  com.aerospike.connect.metrics.DebugLoggerProxy
3823:             1             24  com.aerospike.connect.metrics.ErrorLoggerProxy
3824:             1             24  com.aerospike.connect.metrics.ErrorRegistry$1
3825:             1             24  com.aerospike.connect.metrics.FileDescriptorGaugeSet
3826:             1             24  com.aerospike.connect.metrics.FileDescriptorGaugeSet$$Lambda/0x00007fcc1032b940
3827:             1             24  com.aerospike.connect.metrics.FileDescriptorGaugeSet$$Lambda/0x00007fcc1032bb58
3828:             1             24  com.aerospike.connect.metrics.InfoLoggerProxy
3829:             1             24  com.aerospike.connect.metrics.OffLoggerProxy
3830:             1             24  com.aerospike.connect.metrics.OperatingSystemGaugeSet$$Lambda/0x00007fcc10338c70
3831:             1             24  com.aerospike.connect.metrics.OperatingSystemGaugeSet$$Lambda/0x00007fcc10338e88
3832:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fcc10337cc8
3833:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fcc10338000
3834:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fcc10338218
3835:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fcc10338430
3836:             1             24  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fcc10338648
3837:             1             24  com.aerospike.connect.metrics.TraceLoggerProxy
3838:             1             24  com.aerospike.connect.metrics.WarnLoggerProxy
3839:             1             24  com.aerospike.connect.metrics.manage.service.AboutServerWebService
3840:             1             24  com.aerospike.connect.serde.FileResolvingDeserializer
3841:             1             24  com.aerospike.connect.tls.TlsContextLoader
3842:             1             24  com.aerospike.connect.tls.reload.SSLContextFactory
3843:             1             24  com.aerospike.vector.client.proto.AboutServiceGrpc$AboutServiceMethodDescriptorSupplier
3844:             1             24  com.aerospike.vector.client.proto.AboutServiceGrpc$MethodHandlers
3845:             1             24  com.aerospike.vector.client.proto.AuthServiceGrpc$AuthServiceMethodDescriptorSupplier
3846:             1             24  com.aerospike.vector.client.proto.AuthServiceGrpc$MethodHandlers
3847:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fcc104eb6e0
3848:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fcc104ebb98
3849:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fcc104ec240
3850:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fcc104ec658
3851:             1             24  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fcc104ec870
3852:             1             24  com.aerospike.vector.config.ManageConfig
3853:             1             24  com.aerospike.vector.config.tls.TlsConfigRegistry
3854:             1             24  com.aerospike.vector.embedded.client.store.SingleInstanceClientStore
3855:             1             24  com.aerospike.vector.eventbus.inject.EventBusGuiceModule
3856:             1             24  com.aerospike.vector.eventbus.inject.EventBusGuiceModule$$Lambda/0x00007fcc104a7d08
3857:             1             24  com.aerospike.vector.index.IndexCleaner$$Lambda/0x00007fcc10566210
3858:             1             24  com.aerospike.vector.index.QueueSize
3859:             1             24  com.aerospike.vector.index.cache.LoadBalancedCacheFriendlyNodeSelector
3860:             1             24  com.aerospike.vector.index.hnsw.GraphVertexStorageAdaptor
3861:             1             24  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator$currentPendingBatches$1
3862:             1             24  com.aerospike.vector.index.serde.IndexDefinitionSerializer
3863:             1             24  com.aerospike.vector.index.serde.IndexIdSerializer
3864:             1             24  com.aerospike.vector.index.serde.IndexLogEntryListSerializer
3865:             1             24  com.aerospike.vector.index.serde.InternalIndexIdSerializer
3866:             1             24  com.aerospike.vector.interconnect.BearerTokenCallCredentials
3867:             1             24  com.aerospike.vector.interconnect.InterconnectChannelProvider$$Lambda/0x00007fcc104cb8c0
3868:             1             24  com.aerospike.vector.server.grpc.GrpcInterconnectServer$setupMetrics$1
3869:             1             24  com.aerospike.vector.server.grpc.GrpcNettySslContextFactory
3870:             1             24  com.aerospike.vector.server.grpc.GrpcVectorDbServer$setupMetrics$1
3871:             1             24  com.aerospike.vector.storage.inject.AerospikeStorageGuiceModule
3872:             1             24  com.aerospike.vector.transact.inject.TransactGuiceModule
3873:             1             24  com.codahale.metrics.json.MetricsModule$CounterSerializer
3874:             1             24  com.codahale.metrics.json.MetricsModule$GaugeSerializer
3875:             1             24  com.codahale.metrics.json.MetricsModule$HistogramSerializer
3876:             1             24  com.codahale.metrics.jvm.ClassLoadingGaugeSet$$Lambda/0x00007fcc1032b2f8
3877:             1             24  com.codahale.metrics.jvm.ClassLoadingGaugeSet$$Lambda/0x00007fcc1032b510
3878:             1             24  com.codahale.metrics.jvm.JvmAttributeGaugeSet
3879:             1             24  com.codahale.metrics.jvm.JvmAttributeGaugeSet$$Lambda/0x00007fcc1032a000
3880:             1             24  com.codahale.metrics.jvm.JvmAttributeGaugeSet$$Lambda/0x00007fcc1032a218
3881:             1             24  com.codahale.metrics.jvm.JvmAttributeGaugeSet$$Lambda/0x00007fcc1032a430
3882:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10334848
3883:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10334a60
3884:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10334c78
3885:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10334e90
3886:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc103350a8
3887:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc103352c0
3888:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc103354d8
3889:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc103356f0
3890:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10335d60
3891:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10335f78
3892:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10336190
3893:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc103363a8
3894:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$1
3895:             1             24  com.codahale.metrics.jvm.MemoryUsageGaugeSet$2
3896:             1             24  com.codahale.metrics.jvm.ThreadDeadlockDetector
3897:             1             24  com.cronutils.descriptor.CronDescriptor
3898:             1             24  com.cronutils.mapper.WeekDay
3899:             1             24  com.cronutils.model.definition.CronConstraintsFactory$2
3900:             1             24  com.fasterxml.jackson.annotation.JsonFormat$Features
3901:             1             24  com.fasterxml.jackson.annotation.JsonIgnoreProperties$Value
3902:             1             24  com.fasterxml.jackson.annotation.JsonIncludeProperties$Value
3903:             1             24  com.fasterxml.jackson.core.ErrorReportConfiguration
3904:             1             24  com.fasterxml.jackson.databind.cfg.DefaultCacheProvider
3905:             1             24  com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$ArrayListInstantiator
3906:             1             24  com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$HashSetInstantiator
3907:             1             24  com.fasterxml.jackson.databind.deser.impl.JDKValueInstantiators$LinkedHashMapInstantiator
3908:             1             24  com.fasterxml.jackson.databind.ext.Java7HandlersImpl
3909:             1             24  com.fasterxml.jackson.databind.ext.Java7SupportImpl
3910:             1             24  com.fasterxml.jackson.databind.introspect.AnnotationCollector$EmptyCollector
3911:             1             24  com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector
3912:             1             24  com.fasterxml.jackson.databind.jsontype.impl.SubTypeValidator
3913:             1             24  com.fasterxml.jackson.databind.module.SimpleKeyDeserializers
3914:             1             24  com.fasterxml.jackson.databind.node.TextNode
3915:             1             24  com.fasterxml.jackson.databind.ser.impl.UnknownSerializer
3916:             1             24  com.fasterxml.jackson.databind.ser.std.NullSerializer
3917:             1             24  com.fasterxml.jackson.databind.ser.std.StringSerializer
3918:             1             24  com.fasterxml.jackson.databind.type.TypeParser
3919:             1             24  com.fasterxml.jackson.module.kotlin.ReflectionCache$BooleanTriState$Empty
3920:             1             24  com.fasterxml.jackson.module.kotlin.ReflectionCache$BooleanTriState$False
3921:             1             24  com.fasterxml.jackson.module.kotlin.ReflectionCache$BooleanTriState$True
3922:             1             24  com.github.benmanes.caffeine.cache.BoundedLocalCache$KeySetView
3923:             1             24  com.github.benmanes.caffeine.cache.LocalLoadingCache$$Lambda/0x00007fcc1055d630
3924:             1             24  com.google.common.base.CharMatcher$None
3925:             1             24  com.google.common.base.CharMatcher$Whitespace
3926:             1             24  com.google.common.base.Splitter$1
3927:             1             24  com.google.common.base.Suppliers$SupplierOfInstance
3928:             1             24  com.google.common.cache.CacheLoader$FunctionToCacheLoader
3929:             1             24  com.google.common.collect.AbstractMapBasedMultimap$AsMap$AsMapEntries
3930:             1             24  com.google.common.collect.AbstractMultimap$Values
3931:             1             24  com.google.common.collect.ImmutableSet$EmptySetBuilderImpl
3932:             1             24  com.google.common.collect.Maps$Values
3933:             1             24  com.google.inject.internal.Messages$1
3934:             1             24  com.google.inject.internal.Messages$2
3935:             1             24  com.google.inject.internal.Messages$3
3936:             1             24  com.google.inject.internal.SingleMethodInjector$1
3937:             1             24  com.google.inject.internal.aop.GeneratedClassDefiner
3938:             1             24  com.google.inject.matcher.Matchers$SubclassesOf
3939:             1             24  com.google.protobuf.ExtensionRegistryLite
3940:             1             24  com.google.protobuf.TextFormat$Printer
3941:             1             24  com.google.protobuf.TypeRegistry
3942:             1             24  com.google.protobuf.UnknownFieldSet
3943:             1             24  com.google.protobuf.UnsafeUtil$JvmMemoryAccessor
3944:             1             24  com.sun.jmx.mbeanserver.DescriptorCache (java.management@21.0.6)
3945:             1             24  com.sun.jmx.mbeanserver.MBeanInstantiator (java.management@21.0.6)
3946:             1             24  com.sun.jmx.mbeanserver.MXBeanIntrospector (java.management@21.0.6)
3947:             1             24  com.sun.jmx.mbeanserver.SecureClassLoaderRepository (java.management@21.0.6)
3948:             1             24  com.sun.management.internal.HotSpotThreadImpl (jdk.management@21.0.6)
3949:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$1 (jdk.management@21.0.6)
3950:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management@21.0.6)
3951:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$4 (jdk.management@21.0.6)
3952:             1             24  com.sun.proxy.jdk.proxy1.$Proxy28 (jdk.proxy1)
3953:             1             24  io.grpc.CompressorRegistry
3954:             1             24  io.grpc.ConfiguratorRegistry
3955:             1             24  io.grpc.InternalMethodDescriptor
3956:             1             24  io.grpc.internal.TransportTracer$Factory
3957:             1             24  io.netty.channel.DefaultMessageSizeEstimator
3958:             1             24  io.netty.handler.codec.http.HttpMethod$EnumNameMap
3959:             1             24  io.netty.util.concurrent.DefaultPromise$CauseHolder
3960:             1             24  io.netty.util.concurrent.GlobalEventExecutor$1
3961:             1             24  io.netty.util.concurrent.GlobalEventExecutor$TaskRunner
3962:             1             24  io.perfmark.Link
3963:             1             24  io.undertow.security.impl.CachedAuthenticatedSessionMechanism
3964:             1             24  io.undertow.server.handlers.DisableCacheHandler
3965:             1             24  io.undertow.server.handlers.HttpContinueReadHandler
3966:             1             24  io.undertow.server.protocol.ParseTimeoutUpdater$1
3967:             1             24  io.undertow.server.session.PathParameterSessionConfig
3968:             1             24  io.undertow.server.session.SecureRandomSessionIdGenerator
3969:             1             24  io.undertow.server.session.SessionListeners
3970:             1             24  io.undertow.servlet.api.LoggingExceptionHandler
3971:             1             24  io.undertow.servlet.core.ContextClassLoaderSetupAction
3972:             1             24  io.undertow.servlet.core.InMemorySessionManagerFactory
3973:             1             24  io.undertow.servlet.core.SessionListenerBridge$1
3974:             1             24  io.undertow.servlet.handlers.SendErrorPageHandler
3975:             1             24  io.undertow.servlet.handlers.ServletInitialHandler$1
3976:             1             24  io.undertow.servlet.handlers.ServletInitialHandler$2
3977:             1             24  io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler$SecurityNotificationReceiver
3978:             1             24  io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler$ServletAuthenticatedSessionManager
3979:             1             24  io.undertow.servlet.handlers.security.SSLInformationAssociationHandler
3980:             1             24  io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler
3981:             1             24  io.undertow.servlet.spec.ServletContextImpl$1
3982:             1             24  io.undertow.servlet.spec.ServletContextImpl$2
3983:             1             24  io.undertow.servlet.spec.ServletContextImpl$3
3984:             1             24  io.undertow.servlet.spec.ServletContextImpl$4
3985:             1             24  io.undertow.servlet.spec.ServletContextImpl$5
3986:             1             24  io.undertow.servlet.util.ImmediateInstanceHandle
3987:             1             24  io.undertow.util.HeaderTokenParser
3988:             1             24  io.undertow.util.MimeMappings
3989:             1             24  java.io.UnixFileSystem (java.base@21.0.6)
3990:             1             24  java.lang.ProcessHandleImpl$$Lambda/0x00007fcc103fc340 (java.base@21.0.6)
3991:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management@21.0.6)
3992:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management@21.0.6)
3993:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management@21.0.6)
3994:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management@21.0.6)
3995:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management@21.0.6)
3996:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management@21.0.6)
3997:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management@21.0.6)
3998:             1             24  java.lang.management.DefaultPlatformMBeanProvider$9 (java.management@21.0.6)
3999:             1             24  java.lang.ref.Cleaner (java.base@21.0.6)
4000:             1             24  java.net.SocketPermissionCollection (java.base@21.0.6)
4001:             1             24  java.security.AllPermission (java.base@21.0.6)
4002:             1             24  java.security.Policy$PolicyInfo (java.base@21.0.6)
4003:             1             24  java.security.Policy$UnsupportedEmptyCollection (java.base@21.0.6)
4004:             1             24  java.security.ProtectionDomain$JavaSecurityAccessImpl$1 (java.base@21.0.6)
4005:             1             24  java.text.MessageFormat$Field (java.base@21.0.6)
4006:             1             24  java.time.Clock$SystemClock (java.base@21.0.6)
4007:             1             24  java.time.Period (java.base@21.0.6)
4008:             1             24  java.time.format.DecimalStyle (java.base@21.0.6)
4009:             1             24  java.util.Comparator$$Lambda/0x00007fcc10076560 (java.base@21.0.6)
4010:             1             24  java.util.EnumMap$Values (java.base@21.0.6)
4011:             1             24  java.util.IdentityHashMap$EntrySet (java.base@21.0.6)
4012:             1             24  java.util.IdentityHashMap$Values (java.base@21.0.6)
4013:             1             24  java.util.Locale$Builder (java.base@21.0.6)
4014:             1             24  java.util.PropertyPermissionCollection (java.base@21.0.6)
4015:             1             24  java.util.concurrent.CompletableFuture$AltResult (java.base@21.0.6)
4016:             1             24  java.util.concurrent.ConcurrentSkipListSet (java.base@21.0.6)
4017:             1             24  java.util.concurrent.CopyOnWriteArrayList$COWIterator (java.base@21.0.6)
4018:             1             24  java.util.logging.LogManager$VisitedLoggers (java.logging@21.0.6)
4019:             1             24  java.util.regex.CharPredicates$$Lambda/0x00007fcc10573e88 (java.base@21.0.6)
4020:             1             24  java.util.regex.Pattern$LastNode (java.base@21.0.6)
4021:             1             24  java.util.regex.Pattern$LookBehindEndNode (java.base@21.0.6)
4022:             1             24  java.util.regex.Pattern$Node (java.base@21.0.6)
4023:             1             24  jdk.internal.icu.impl.Norm2AllModes$ComposeNormalizer2 (java.base@21.0.6)
4024:             1             24  jdk.internal.icu.impl.Norm2AllModes$DecomposeNormalizer2 (java.base@21.0.6)
4025:             1             24  jdk.internal.icu.text.NormalizerBase$ModeImpl (java.base@21.0.6)
4026:             1             24  jdk.internal.icu.util.CodePointTrie$Data16 (java.base@21.0.6)
4027:             1             24  jdk.internal.jimage.ImageReader (java.base@21.0.6)
4028:             1             24  jdk.internal.jimage.ImageStringsReader (java.base@21.0.6)
4029:             1             24  jdk.internal.jimage.decompressor.Decompressor (java.base@21.0.6)
4030:             1             24  jdk.internal.logger.BootstrapLogger$RedirectedLoggers (java.base@21.0.6)
4031:             1             24  jdk.internal.logger.LazyLoggers$LazyLoggerFactories (java.base@21.0.6)
4032:             1             24  jdk.internal.misc.ThreadTracker (java.base@21.0.6)
4033:             1             24  jdk.internal.module.ModulePatcher (java.base@21.0.6)
4034:             1             24  jdk.internal.module.ModuleTarget (java.base@21.0.6)
4035:             1             24  jdk.internal.reflect.ReflectionFactory (java.base@21.0.6)
4036:             1             24  jdk.internal.util.ReferencedKeySet (java.base@21.0.6)
4037:             1             24  jdk.proxy2.$Proxy19 (jdk.proxy2)
4038:             1             24  jdk.proxy2.$Proxy20 (jdk.proxy2)
4039:             1             24  jdk.proxy2.$Proxy30 (jdk.proxy2)
4040:             1             24  jdk.proxy2.$Proxy31 (jdk.proxy2)
4041:             1             24  jdk.proxy2.$Proxy33 (jdk.proxy2)
4042:             1             24  jdk.proxy2.$Proxy35 (jdk.proxy2)
4043:             1             24  jdk.proxy2.$Proxy38 (jdk.proxy2)
4044:             1             24  jdk.proxy2.$Proxy39 (jdk.proxy2)
4045:             1             24  jdk.proxy2.$Proxy40 (jdk.proxy2)
4046:             1             24  jdk.proxy2.$Proxy42 (jdk.proxy2)
4047:             1             24  jdk.proxy2.$Proxy43 (jdk.proxy2)
4048:             1             24  jdk.proxy2.$Proxy44 (jdk.proxy2)
4049:             1             24  jdk.proxy2.$Proxy45 (jdk.proxy2)
4050:             1             24  jdk.proxy2.$Proxy46 (jdk.proxy2)
4051:             1             24  jdk.proxy2.$Proxy54 (jdk.proxy2)
4052:             1             24  jdk.proxy2.$Proxy56 (jdk.proxy2)
4053:             1             24  jdk.proxy2.$Proxy60 (jdk.proxy2)
4054:             1             24  jdk.proxy2.$Proxy61 (jdk.proxy2)
4055:             1             24  jdk.proxy2.$Proxy62 (jdk.proxy2)
4056:             1             24  jdk.proxy2.$Proxy67 (jdk.proxy2)
4057:             1             24  jdk.proxy2.$Proxy68 (jdk.proxy2)
4058:             1             24  jdk.proxy2.$Proxy70 (jdk.proxy2)
4059:             1             24  jdk.proxy2.$Proxy71 (jdk.proxy2)
4060:             1             24  jdk.proxy2.$Proxy72 (jdk.proxy2)
4061:             1             24  kotlin.ranges.IntRange
4062:             1             24  kotlin.reflect.jvm.internal.KPackageImpl$$Lambda$0
4063:             1             24  kotlin.reflect.jvm.internal.impl.builtins.KotlinBuiltIns$1
4064:             1             24  kotlin.reflect.jvm.internal.impl.builtins.KotlinBuiltIns$2
4065:             1             24  kotlin.reflect.jvm.internal.impl.builtins.KotlinBuiltIns$3
4066:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$1
4067:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$2
4068:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$3
4069:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$4
4070:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$5
4071:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$6
4072:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$7
4073:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$8
4074:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.DescriptorVisibilities$9
4075:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.NotFoundClasses$$Lambda$0
4076:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.NotFoundClasses$$Lambda$1
4077:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.PackageFragmentProviderImpl
4078:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$Inherited
4079:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$Internal
4080:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$InvisibleFake
4081:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$Local
4082:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$Private
4083:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$PrivateToThis
4084:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$Protected
4085:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$Public
4086:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.Visibilities$Unknown
4087:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.impl.LazyPackageViewDescriptorImpl$$Lambda$0
4088:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.impl.LazyPackageViewDescriptorImpl$$Lambda$1
4089:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.impl.LazyPackageViewDescriptorImpl$$Lambda$2
4090:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.impl.ModuleDescriptorImpl$$Lambda$0
4091:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.java.JavaVisibilities$PackageVisibility
4092:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.java.JavaVisibilities$ProtectedAndPackage
4093:             1             24  kotlin.reflect.jvm.internal.impl.descriptors.java.JavaVisibilities$ProtectedStaticVisibility
4094:             1             24  kotlin.reflect.jvm.internal.impl.load.java.JavaDescriptorVisibilities$1
4095:             1             24  kotlin.reflect.jvm.internal.impl.load.java.JavaDescriptorVisibilities$2
4096:             1             24  kotlin.reflect.jvm.internal.impl.load.java.JavaDescriptorVisibilities$3
4097:             1             24  kotlin.reflect.jvm.internal.impl.load.java.Jsr305Settings$$Lambda$0
4098:             1             24  kotlin.reflect.jvm.internal.impl.metadata.deserialization.VersionRequirementTable
4099:             1             24  kotlin.reflect.jvm.internal.impl.resolve.jvm.CompositeSyntheticJavaPartsProvider
4100:             1             24  kotlin.reflect.jvm.internal.impl.serialization.deserialization.ClassDeserializer$$Lambda$0
4101:             1             24  kotlin.reflect.jvm.internal.impl.serialization.deserialization.DeserializedClassDataFinder
4102:             1             24  kotlin.reflect.jvm.internal.impl.serialization.deserialization.builtins.BuiltInsLoaderImpl
4103:             1             24  kotlin.reflect.jvm.internal.impl.types.NullableSimpleType
4104:             1             24  kotlin.reflect.jvm.internal.impl.types.TypeAttributes
4105:             1             24  kotlin.reflect.jvm.internal.impl.types.error.ErrorPropertyDescriptor
4106:             1             24  kotlin.reflect.jvm.internal.impl.util.MemberKindCheck$Member
4107:             1             24  kotlin.reflect.jvm.internal.impl.util.MemberKindCheck$MemberOrExtension
4108:             1             24  kotlin.reflect.jvm.internal.impl.util.ValueParameterCountCheck$Equals
4109:             1             24  kotlin.reflect.jvm.internal.impl.util.ValueParameterCountCheck$NoValueParameters
4110:             1             24  kotlin.reflect.jvm.internal.impl.util.ValueParameterCountCheck$SingleValueParameter
4111:             1             24  kotlinx.coroutines.Unconfined
4112:             1             24  kotlinx.coroutines.internal.ResizableAtomicArray
4113:             1             24  net.engio.mbassy.bus.AbstractSyncAsyncMessageBus$1
4114:             1             24  net.engio.mbassy.bus.config.Feature$AsynchronousHandlerInvocation$1
4115:             1             24  net.engio.mbassy.bus.config.Feature$AsynchronousMessageDispatch$1
4116:             1             24  net.engio.mbassy.listener.MetadataReader
4117:             1             24  org.apache.commons.collections4.queue.UnmodifiableQueue
4118:             1             24  org.bouncycastle.asn1.DLSequence
4119:             1             24  org.bouncycastle.crypto.CryptoServicesRegistrar$ThreadLocalSecureRandomProvider
4120:             1             24  org.bouncycastle.jcajce.provider.asymmetric.EXTERNAL$ExternalKeyInfoConverter
4121:             1             24  org.bouncycastle.jcajce.provider.drbg.EntropyDaemon
4122:             1             24  org.bouncycastle.jcajce.util.ProviderJcaJceHelper
4123:             1             24  org.glassfish.hk2.utilities.reflection.Logger
4124:             1             24  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$1
4125:             1             24  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$2
4126:             1             24  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$3
4127:             1             24  org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$4
4128:             1             24  org.glassfish.jersey.inject.hk2.AbstractHk2InjectionManager$$Lambda/0x00007fcc1083f420
4129:             1             24  org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$$Lambda/0x00007fcc106b5c58
4130:             1             24  org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$$Lambda/0x00007fcc106b6518
4131:             1             24  org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$3
4132:             1             24  org.glassfish.jersey.inject.hk2.Hk2RequestScope
4133:             1             24  org.glassfish.jersey.inject.hk2.ImmediateHk2InjectionManager
4134:             1             24  org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer$$Lambda/0x00007fcc106a96e8
4135:             1             24  org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer$Binder$$Lambda/0x00007fcc106a8990
