9:
 num     #instances         #bytes  class name (module)
3308:             1             40  [Lpicocli.CommandLine$Help$Ansi;
3309:             1             40  [Lpicocli.CommandLine$LookBehind;
3310:             1             40  [Lpicocli.CommandLine$Model$InitialValueState;
3311:             1             40  [Lsun.security.provider.NativePRNG$Variant; (java.base@21.0.6)
3312:             1             40  [[[Ljdk.incubator.vector.VectorOperators$ConversionImpl; (jdk.incubator.vector@21.0.6)
3313:             1             40  ch.qos.logback.classic.spi.LogbackServiceProvider
3314:             1             40  ch.qos.logback.classic.spi.LoggerContextVO
3315:             1             40  ch.qos.logback.classic.util.LogbackMDCAdapter
3316:             1             40  ch.qos.logback.core.helpers.CyclicBuffer
3317:             1             40  com.aerospike.client.policy.BatchUDFPolicy
3318:             1             40  com.aerospike.connect.logging.inject.LoggingGuiceModule
3319:             1             40  com.aerospike.connect.metrics.ThreadStatesGaugeSet
3320:             1             40  com.aerospike.connect.serde.SerdeGuiceModule
3321:             1             40  com.aerospike.vector.client.proto.AuthResponse
3322:             1             40  com.aerospike.vector.client.proto.ClusterId
3323:             1             40  com.aerospike.vector.client.proto.ClusterNodeEndpoints
3324:             1             40  com.aerospike.vector.client.proto.DropUserRequest
3325:             1             40  com.aerospike.vector.client.proto.GetUserRequest
3326:             1             40  com.aerospike.vector.client.proto.IndexDefinitionList
3327:             1             40  com.aerospike.vector.client.proto.IndexListRequest
3328:             1             40  com.aerospike.vector.client.proto.ListRolesResponse
3329:             1             40  com.aerospike.vector.client.proto.ListUsersResponse
3330:             1             40  com.aerospike.vector.client.proto.ServerEndpointList
3331:             1             40  com.aerospike.vector.cluster.Cluster$ReClusterMessage
3332:             1             40  com.aerospike.vector.cluster.serde.ClientTlsConfigDeserializer
3333:             1             40  com.aerospike.vector.cluster.serde.ServerTlsConfigDeserializer
3334:             1             40  com.aerospike.vector.config.ClusterConfig
3335:             1             40  com.aerospike.vector.exchange.ExchangeLimits
3336:             1             40  com.aerospike.vector.heartbeat.Heartbeat$EndpointsResponse
3337:             1             40  com.aerospike.vector.hlc.HlcClock
3338:             1             40  com.aerospike.vector.index.BatchMetaScanListener
3339:             1             40  com.aerospike.vector.index.CentroidMap
3340:             1             40  com.aerospike.vector.index.metrics.ClusterIndexMetricsCollector
3341:             1             40  com.aerospike.vector.inject.VectorDbGuiceModule
3342:             1             40  com.aerospike.vector.server.grpc.server.interceptor.InterconnectAuthorizationServerInterceptor
3343:             1             40  com.aerospike.vector.server.grpc.service.GrpcClusterInfoService
3344:             1             40  com.aerospike.vector.server.grpc.service.internal.GrpcIndexServiceInternal
3345:             1             40  com.aerospike.vector.server.grpc.service.internal.GrpcTransactServiceInternal
3346:             1             40  com.aerospike.vector.storage.AerospikeStorageKvs$AsListenerToStorageRecordStreamListener
3347:             1             40  com.aerospike.vector.storage.index.AerospikeStorageIndexCleaner
3348:             1             40  com.codahale.metrics.json.MetricsModule$MeterSerializer
3349:             1             40  com.cronutils.model.definition.CronDefinition
3350:             1             40  com.cronutils.model.field.definition.DayOfWeekFieldDefinition
3351:             1             40  com.fasterxml.jackson.core.StreamReadConstraints
3352:             1             40  com.fasterxml.jackson.databind.ObjectWriter$Prefetch
3353:             1             40  com.fasterxml.jackson.databind.deser.impl.FailingDeserializer
3354:             1             40  com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer
3355:             1             40  com.fasterxml.jackson.databind.ser.std.NumberSerializers$FloatSerializer
3356:             1             40  com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntLikeSerializer
3357:             1             40  com.fasterxml.jackson.databind.ser.std.NumberSerializers$ShortSerializer
3358:             1             40  com.google.common.base.Splitter
3359:             1             40  com.google.common.util.concurrent.AbstractFuture$Listener
3360:             1             40  com.google.inject.internal.SingleMethodInjector
3361:             1             40  com.google.protobuf.WireFormat$FieldType$1
3362:             1             40  com.google.protobuf.WireFormat$FieldType$2
3363:             1             40  com.google.protobuf.WireFormat$FieldType$3
3364:             1             40  com.google.protobuf.WireFormat$FieldType$4
3365:             1             40  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport (java.management@21.0.6)
3366:             1             40  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$MXBeanRefMapping (java.management@21.0.6)
3367:             1             40  com.sun.jmx.mbeanserver.MXBeanLookup (java.management@21.0.6)
3368:             1             40  com.sun.jmx.mbeanserver.Repository (java.management@21.0.6)
3369:             1             40  io.grpc.MetricInstrumentRegistry
3370:             1             40  io.grpc.internal.InstantTimeProvider
3371:             1             40  io.grpc.internal.ProxyDetectorImpl
3372:             1             40  io.grpc.internal.SharedResourceHolder
3373:             1             40  io.undertow.servlet.core.ErrorPages
3374:             1             40  io.undertow.servlet.core.ManagedFilters
3375:             1             40  io.undertow.servlet.core.ManagedServlets
3376:             1             40  io.undertow.servlet.core.SessionListenerBridge
3377:             1             40  io.undertow.servlet.handlers.ServletPathMatchesData
3378:             1             40  it.unimi.dsi.util.XoRoShiRo128PlusRandomGenerator
3379:             1             40  java.lang.ProcessEnvironment$StringEnvironment (java.base@21.0.6)
3380:             1             40  java.lang.invoke.VarHandleByteArrayAsChars$ArrayHandle (java.base@21.0.6)
3381:             1             40  java.lang.invoke.VarHandleByteArrayAsDoubles$ArrayHandle (java.base@21.0.6)
3382:             1             40  java.lang.invoke.VarHandleByteArrayAsFloats$ArrayHandle (java.base@21.0.6)
3383:             1             40  java.lang.invoke.VarHandleByteArrayAsShorts$ArrayHandle (java.base@21.0.6)
3384:             1             40  java.net.InetAddress$CachedLocalHost (java.base@21.0.6)
3385:             1             40  java.security.AlgorithmParameters (java.base@21.0.6)
3386:             1             40  java.text.DontCareFieldPosition (java.base@21.0.6)
3387:             1             40  java.util.logging.LogManager$LoggerContext (java.logging@21.0.6)
3388:             1             40  java.util.logging.LogManager$SystemLoggerContext (java.logging@21.0.6)
3389:             1             40  java.util.regex.Pattern$NotBehind (java.base@21.0.6)
3390:             1             40  javax.xml.namespace.QName (java.xml@21.0.6)
3391:             1             40  jdk.internal.event.ThreadSleepEvent (java.base@21.0.6)
3392:             1             40  jdk.internal.icu.impl.Norm2AllModes (java.base@21.0.6)
3393:             1             40  jdk.internal.platform.cgroupv1.CgroupV1MemorySubSystemController (java.base@21.0.6)
3394:             1             40  jdk.internal.reflect.MethodHandleIntegerFieldAccessorImpl (java.base@21.0.6)
3395:             1             40  kotlin.random.XorWowRandom
3396:             1             40  kotlin.reflect.jvm.internal.impl.builtins.functions.FunctionTypeKind$Function
3397:             1             40  kotlin.reflect.jvm.internal.impl.builtins.functions.FunctionTypeKind$KFunction
3398:             1             40  kotlin.reflect.jvm.internal.impl.builtins.functions.FunctionTypeKind$KSuspendFunction
3399:             1             40  kotlin.reflect.jvm.internal.impl.builtins.functions.FunctionTypeKind$SuspendFunction
3400:             1             40  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltInClassDescriptorFactory
3401:             1             40  kotlin.reflect.jvm.internal.impl.descriptors.runtime.components.PackagePartScopeCache
3402:             1             40  kotlin.reflect.jvm.internal.impl.load.java.SpecialGenericSignatures$TypeSafeBarrierDescription$MAP_GET_OR_DEFAULT
3403:             1             40  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Contract
3404:             1             40  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$VersionRequirementTable
3405:             1             40  kotlin.reflect.jvm.internal.impl.protobuf.WireFormat$FieldType$1
3406:             1             40  kotlin.reflect.jvm.internal.impl.protobuf.WireFormat$FieldType$2
3407:             1             40  kotlin.reflect.jvm.internal.impl.protobuf.WireFormat$FieldType$3
3408:             1             40  kotlin.reflect.jvm.internal.impl.protobuf.WireFormat$FieldType$4
3409:             1             40  kotlin.reflect.jvm.internal.impl.resolve.constants.TypedArrayValue
3410:             1             40  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$1
3411:             1             40  kotlin.reflect.jvm.internal.impl.types.LazyWrappedType
3412:             1             40  kotlin.reflect.jvm.internal.impl.types.checker.NewKotlinTypeCheckerImpl
3413:             1             40  kotlin.reflect.jvm.internal.impl.util.ReturnsCheck$ReturnsBoolean
3414:             1             40  kotlin.reflect.jvm.internal.impl.util.ReturnsCheck$ReturnsInt
3415:             1             40  kotlin.reflect.jvm.internal.impl.util.ReturnsCheck$ReturnsUnit
3416:             1             40  org.glassfish.hk2.internal.ServiceLocatorFactoryImpl
3417:             1             40  org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$Binder
3418:             1             40  org.glassfish.jersey.inject.hk2.JerseyErrorService$Binder
3419:             1             40  org.glassfish.jersey.inject.hk2.RequestContext$Binder
3420:             1             40  org.glassfish.jersey.internal.config.JerseySystemPropertiesConfigurationModel
3421:             1             40  org.glassfish.jersey.internal.inject.ParamConverters$OptionalProvider$Optionals$1
3422:             1             40  org.glassfish.jersey.internal.inject.ParamConverters$OptionalProvider$Optionals$2
3423:             1             40  org.glassfish.jersey.internal.inject.ParamConverters$OptionalProvider$Optionals$3
3424:             1             40  org.glassfish.jersey.media.multipart.internal.MultiPartReaderServerSide
3425:             1             40  org.glassfish.jersey.message.internal.HttpHeaderReader$AcceptableLanguageTagListReader
3426:             1             40  org.glassfish.jersey.message.internal.HttpHeaderReader$AcceptableMediaTypeListReader
3427:             1             40  org.glassfish.jersey.message.internal.HttpHeaderReader$AcceptableTokenListReader
3428:             1             40  org.glassfish.jersey.message.internal.HttpHeaderReader$QualitySourceMediaTypeListReader
3429:             1             40  org.glassfish.jersey.server.ResourceBag
3430:             1             40  org.glassfish.jersey.server.ServerExecutorProvidersConfigurator$DefaultBackgroundSchedulerProvider
3431:             1             40  org.glassfish.jersey.server.ServerExecutorProvidersConfigurator$DefaultManagedAsyncExecutorProvider
3432:             1             40  org.glassfish.jersey.server.internal.RuntimeDelegateImpl
3433:             1             40  org.glassfish.jersey.server.internal.inject.BeanParamValueParamProvider
3434:             1             40  org.glassfish.jersey.server.internal.inject.DelegatedInjectionValueParamProvider
3435:             1             40  org.glassfish.jersey.server.internal.inject.FormParamValueParamProvider
3436:             1             40  org.glassfish.jersey.server.internal.inject.WebTargetValueParamProvider$BindingModel
3437:             1             40  org.glassfish.jersey.server.model.ResourceModel
3438:             1             40  org.jvnet.hk2.internal.PerLocatorUtilities$1
3439:             1             40  org.jvnet.hk2.internal.PerLocatorUtilities$2
3440:             1             40  org.jvnet.hk2.internal.PerLocatorUtilities$3
3441:             1             40  org.reflections.scanners.Scanners$1
3442:             1             40  org.reflections.scanners.Scanners$10
3443:             1             40  org.reflections.scanners.Scanners$11
3444:             1             40  org.reflections.scanners.Scanners$2
3445:             1             40  org.reflections.scanners.Scanners$3
3446:             1             40  org.reflections.scanners.Scanners$4
3447:             1             40  org.reflections.scanners.Scanners$5
3448:             1             40  org.reflections.scanners.Scanners$6
3449:             1             40  org.reflections.scanners.Scanners$7
3450:             1             40  org.reflections.scanners.Scanners$8
3451:             1             40  org.reflections.scanners.Scanners$9
3452:             1             40  org.slf4j.helpers.FormattingTuple
3453:             1             40  org.slf4j.helpers.NOP_FallbackServiceProvider
3454:             1             40  org.slf4j.helpers.SubstituteServiceProvider
3455:             1             40  org.xnio.XnioWorker$WorkerThreadFactory
3456:             1             40  picocli.CommandLine$Range
3457:             1             40  sun.management.MemoryImpl (java.management@21.0.6)
3458:             1             40  sun.nio.cs.ISO_8859_1 (java.base@21.0.6)
3459:             1             40  sun.nio.cs.StandardCharsets (java.base@21.0.6)
3460:             1             40  sun.nio.cs.US_ASCII (java.base@21.0.6)
3461:             1             40  sun.nio.cs.UTF_16 (java.base@21.0.6)
3462:             1             40  sun.nio.cs.UTF_16BE (java.base@21.0.6)
3463:             1             40  sun.nio.cs.UTF_16LE (java.base@21.0.6)
3464:             1             40  sun.nio.cs.UTF_8 (java.base@21.0.6)
3465:             1             40  sun.nio.fs.LinuxFileSystem (java.base@21.0.6)
3466:             1             40  sun.security.provider.DSAParameters (java.base@21.0.6)
3467:             1             40  sun.security.provider.PolicyFile (java.base@21.0.6)
3468:             1             32  [Lch.qos.logback.core.joran.spi.ConsoleTarget;
3469:             1             32  [Lcom.aerospike.client.Host;
3470:             1             32  [Lcom.aerospike.client.policy.CommitLevel;
3471:             1             32  [Lcom.aerospike.client.policy.ReadModeAP;
3472:             1             32  [Lcom.aerospike.vector.auth.StaticRoles;
3473:             1             32  [Lcom.aerospike.vector.client.proto.IndexDefinition$ParamsCase;
3474:             1             32  [Lcom.aerospike.vector.cluster.RegisterState;
3475:             1             32  [Lcom.aerospike.vector.index.IndexUpdateOperation$UpdateCase;
3476:             1             32  [Lcom.fasterxml.jackson.core.StreamWriteCapability;
3477:             1             32  [Lcom.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty$Type;
3478:             1             32  [Lcom.fasterxml.jackson.databind.cfg.EnumFeature;
3479:             1             32  [Lcom.fasterxml.jackson.dataformat.yaml.YAMLParser$Feature;
3480:             1             32  [Lcom.fasterxml.jackson.module.kotlin.SingletonSupport;
3481:             1             32  [Lcom.google.common.collect.MapMakerInternalMap$Strength;
3482:             1             32  [Lcom.google.inject.internal.InternalFlags$BytecodeGenOption;
3483:             1             32  [Lcom.google.inject.internal.InternalFlags$IncludeStackTraceOption;
3484:             1             32  [Lcom.google.inject.internal.InternalProviderInstanceBindingImpl$InitializationTiming;
3485:             1             32  [Lcom.google.protobuf.TextFormat$Parser$SingularOverwritePolicy;
3486:             1             32  [Lio.grpc.InternalKnownTransport;
3487:             2             32  [Lio.grpc.ServerInterceptor;
3488:             1             32  [Lio.grpc.internal.MessageDeframer$State;
3489:             1             32  [Lio.grpc.netty.CancelServerStreamCommand$PeerNotify;
3490:             1             32  [Lio.grpc.netty.Utils$EventLoopGroupType;
3491:             1             32  [Lio.netty.buffer.PoolArena$SizeClass;
3492:             1             32  [Lio.netty.handler.codec.http2.Http2FrameLogger$Direction;
3493:             1             32  [Lio.undertow.security.api.AuthenticationMode;
3494:             1             32  [Ljava.io.File$PathStatus; (java.base@21.0.6)
3495:             2             32  [Ljava.lang.Throwable; (java.base@21.0.6)
3496:             1             32  [Ljava.security.Provider$OPType; (java.base@21.0.6)
3497:             1             32  [Ljava.time.temporal.IsoFields$Unit; (java.base@21.0.6)
3498:             1             32  [Ljava.util.Locale$Category; (java.base@21.0.6)
3499:             1             32  [Ljdk.internal.icu.util.CodePointTrie$Type; (java.base@21.0.6)
3500:             1             32  [Lkotlin.reflect.jvm.internal.KDeclarationContainerImpl$MemberBelonginess;
3501:             1             32  [Lkotlin.reflect.jvm.internal.impl.descriptors.PackageFragmentProviderOptimized;
3502:             1             32  [Lkotlin.reflect.jvm.internal.impl.descriptors.deserialization.ClassDescriptorFactory;
3503:             1             32  [Lkotlin.reflect.jvm.internal.impl.load.java.structure.LightClassOriginKind;
3504:             1             32  [Lkotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.MutabilityQualifier;
3505:             1             32  [Lkotlin.reflect.jvm.internal.impl.name.FqName;
3506:             1             32  [Lkotlin.reflect.jvm.internal.impl.name.Name;
3507:             1             32  [Lkotlin.reflect.jvm.internal.impl.renderer.RenderingFormat;
3508:             1             32  [Lkotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedContainerAbiStability;
3509:             1             32  [Lkotlin.reflect.jvm.internal.impl.types.TypeUsage;
3510:             1             32  [Lkotlinx.coroutines.channels.TickerMode;
3511:             1             32  [Lorg.glassfish.hk2.api.DescriptorType;
3512:             1             32  [Lorg.glassfish.hk2.api.ServiceLocatorState;
3513:             1             32  [Lorg.glassfish.jersey.inject.hk2.Hk2InjectionManagerFactory$Hk2InjectionManagerStrategy;
3514:             1             32  [Lorg.glassfish.jersey.internal.guava.LocalCache$Strength;
3515:             1             32  [Lorg.glassfish.jersey.model.internal.RankedComparator$Order;
3516:             1             32  [Lorg.glassfish.jersey.server.spi.internal.ResourceMethodDispatcher$Provider;
3517:             1             32  [Lorg.glassfish.jersey.servlet.WebConfig$ConfigType;
3518:             1             32  [Lorg.glassfish.jersey.uri.PathPattern$RightHandPath;
3519:             1             32  [Lorg.slf4j.helpers.Reporter$TargetChoice;
3520:             2             32  [Lsun.reflect.annotation.TypeAnnotation; (java.base@21.0.6)
3521:             1             32  [Lsun.security.rsa.RSAUtil$KeyType; (java.base@21.0.6)
3522:             1             32  ch.qos.logback.classic.BasicConfigurator
3523:             2             32  ch.qos.logback.classic.pattern.ClassNameOnlyAbbreviator
3524:             2             32  ch.qos.logback.classic.pattern.EnsureExceptionHandling
3525:             1             32  ch.qos.logback.classic.spi.TurboFilterList
3526:             1             32  ch.qos.logback.core.spi.ContextAwareImpl
3527:             2             32  ch.qos.logback.core.spi.LogbackLock
3528:             1             32  com.aerospike.client.Info
3529:             1             32  com.aerospike.client.util.RandomShift
3530:             1             32  com.aerospike.connect.aerospike.config.AerospikeSeedsDeserializer
3531:             1             32  com.aerospike.connect.aerospike.config.AuthModeDeserializer
3532:             1             32  com.aerospike.connect.logging.LoggingConfigurator
3533:             1             32  com.aerospike.connect.metrics.ErrorRegistry
3534:             1             32  com.aerospike.connect.metrics.OperatingSystemGaugeSet
3535:             1             32  com.aerospike.connect.metrics.manage.service.PrometheusMetricsWebService
3536:             2             32  com.aerospike.vector.auth.InsecureAuthService
3537:             1             32  com.aerospike.vector.client.proto.AboutRequest
3538:             1             32  com.aerospike.vector.client.proto.Boolean
3539:             1             32  com.aerospike.vector.cluster.QuantumIntervalGenerator$$Lambda/0x00007fa7884f1678
3540:             1             32  com.aerospike.vector.config.AdvertisedListener
3541:             1             32  com.aerospike.vector.config.HeartbeatConfig
3542:             1             32  com.aerospike.vector.config.NodeRoleSetDeserializer
3543:             1             32  com.aerospike.vector.config.PortRangeDeserializer
3544:             1             32  com.aerospike.vector.embedded.client.config.VectorDbEmbeddedClientConfig
3545:             1             32  com.aerospike.vector.embedded.client.inject.VectorDbEmbeddedClientGuiceModule
3546:             1             32  com.aerospike.vector.heartbeat.NetworkClique
3547:             1             32  com.aerospike.vector.index.DeleteProxyResponse
3548:             1             32  com.aerospike.vector.index.PutProxyResponse
3549:             1             32  com.aerospike.vector.index.StandaloneIndexBuildAbortResponse
3550:             1             32  com.aerospike.vector.index.StandaloneIndexBuildCompletedResponse
3551:             1             32  com.aerospike.vector.index.StandaloneIndexBuildStartResponse
3552:             1             32  com.aerospike.vector.index.StandaloneIndexMetricsRequest
3553:             1             32  com.aerospike.vector.index.config.BatchingConfig
3554:             1             32  com.aerospike.vector.index.inject.IndexGuiceModule
3555:             1             32  com.aerospike.vector.interconnect.InterconnectChannelProvider$special$$inlined$CoroutineExceptionHandler$1
3556:             1             32  com.aerospike.vector.interconnect.InterconnectService$special$$inlined$CoroutineExceptionHandler$1
3557:             1             32  com.aerospike.vector.node.NodeIdDeserializer
3558:             1             32  com.aerospike.vector.server.grpc.StaticGrpcNettySslContextFactory
3559:             1             32  com.aerospike.vector.server.grpc.service.GrpcAboutService
3560:             1             32  com.aerospike.vector.server.grpc.service.internal.GrpcCacheServiceInternal
3561:             1             32  com.aerospike.vector.server.grpc.service.internal.GrpcClusterService
3562:             1             32  com.aerospike.vector.server.grpc.service.internal.GrpcExchangeService
3563:             1             32  com.aerospike.vector.server.grpc.service.internal.GrpcHeartbeatService
3564:             2             32  com.aerospike.vector.server.grpc.service.internal.GrpcTransactServiceInternal$$FastClassByGuice$$6f8ec73
3565:             1             32  com.aerospike.vector.server.grpc.service.internal.ServiceScopeLauncher
3566:             1             32  com.aerospike.vector.storage.StorageType
3567:             1             32  com.aerospike.vector.storage.index.AerospikeStorageVerticesCleaner
3568:             1             32  com.aerospike.vector.transact.metrics.TransactionMetrics
3569:             1             32  com.codahale.metrics.json.MetricsModule$MetricRegistrySerializer
3570:             1             32  com.codahale.metrics.jvm.MemoryUsageGaugeSet
3571:             1             32  com.cronutils.parser.CronParser
3572:             1             32  com.fasterxml.jackson.annotation.JsonSetter$Value
3573:             1             32  com.fasterxml.jackson.core.util.DefaultIndenter
3574:             1             32  com.fasterxml.jackson.core.util.MinimalPrettyPrinter
3575:             1             32  com.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty
3576:             1             32  com.fasterxml.jackson.databind.cfg.ContextAttributes$Impl
3577:             1             32  com.fasterxml.jackson.databind.cfg.DatatypeFeatures
3578:             1             32  com.fasterxml.jackson.databind.deser.std.NumberDeserializers$NumberDeserializer
3579:             1             32  com.fasterxml.jackson.databind.deser.std.StringDeserializer
3580:             1             32  com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializerNR
3581:             1             32  com.fasterxml.jackson.databind.ext.OptionalHandlerFactory
3582:             1             32  com.fasterxml.jackson.databind.ser.impl.FailingSerializer
3583:             2             32  com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Empty
3584:             1             32  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap
3585:             1             32  com.fasterxml.jackson.databind.ser.std.UUIDSerializer
3586:             1             32  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus$1
3587:             1             32  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus$2
3588:             1             32  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus$3
3589:             1             32  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$EntrySet
3590:             2             32  com.fasterxml.jackson.module.kotlin.KotlinKeySerializers
3591:             2             32  com.fasterxml.jackson.module.kotlin.KotlinSerializers
3592:             1             32  com.github.benmanes.caffeine.cache.DisabledBuffer
3593:             1             32  com.github.benmanes.caffeine.cache.DisabledScheduler
3594:             1             32  com.github.benmanes.caffeine.cache.RemovalCause$1
3595:             1             32  com.github.benmanes.caffeine.cache.RemovalCause$2
3596:             1             32  com.github.benmanes.caffeine.cache.RemovalCause$3
3597:             1             32  com.github.benmanes.caffeine.cache.RemovalCause$4
3598:             1             32  com.github.benmanes.caffeine.cache.RemovalCause$5
3599:             1             32  com.github.benmanes.caffeine.cache.SingletonWeigher
3600:             1             32  com.github.benmanes.caffeine.cache.SystemScheduler
3601:             1             32  com.github.benmanes.caffeine.cache.SystemTicker
3602:             1             32  com.github.benmanes.caffeine.cache.stats.DisabledStatsCounter
3603:             1             32  com.google.common.base.Joiner$MapJoiner
3604:             1             32  com.google.common.cache.CacheBuilder$NullListener
3605:             1             32  com.google.common.cache.CacheBuilder$OneWeigher
3606:             1             32  com.google.common.cache.LocalCache$EntryFactory$1
3607:             1             32  com.google.common.cache.LocalCache$EntryFactory$2
3608:             1             32  com.google.common.cache.LocalCache$EntryFactory$3
3609:             1             32  com.google.common.cache.LocalCache$EntryFactory$4
3610:             1             32  com.google.common.cache.LocalCache$EntryFactory$5
3611:             1             32  com.google.common.cache.LocalCache$EntryFactory$6
3612:             1             32  com.google.common.cache.LocalCache$EntryFactory$7
3613:             1             32  com.google.common.cache.LocalCache$EntryFactory$8
3614:             1             32  com.google.common.cache.LocalCache$Strength$1
3615:             1             32  com.google.common.cache.LocalCache$Strength$2
3616:             1             32  com.google.common.cache.LocalCache$Strength$3
3617:             1             32  com.google.common.cache.RemovalCause$1
3618:             1             32  com.google.common.cache.RemovalCause$2
3619:             1             32  com.google.common.cache.RemovalCause$3
3620:             1             32  com.google.common.cache.RemovalCause$4
3621:             1             32  com.google.common.cache.RemovalCause$5
3622:             1             32  com.google.common.collect.Iterators$ArrayItr
3623:             1             32  com.google.common.collect.Iterators$EmptyModifiableIterator
3624:             1             32  com.google.common.collect.MapMakerInternalMap$Strength$1
3625:             1             32  com.google.common.collect.MapMakerInternalMap$Strength$2
3626:             1             32  com.google.common.collect.RegularImmutableAsList
3627:             1             32  com.google.common.util.concurrent.AbstractFuture$Waiter
3628:             1             32  com.google.common.util.concurrent.DirectExecutor
3629:             1             32  com.google.inject.Key$NullAnnotationStrategy
3630:             1             32  com.google.inject.internal.BytecodeGen$1
3631:             2             32  com.google.inject.internal.CycleDetectingLock$CycleDetectingLockFactory
3632:             1             32  com.google.inject.internal.InternalFlags$ColorizeOption$1
3633:             1             32  com.google.inject.internal.InternalFlags$ColorizeOption$2
3634:             1             32  com.google.inject.internal.InternalFlags$ColorizeOption$3
3635:             1             32  com.google.inject.internal.ProvisionListenerStackCallback
3636:             1             32  com.google.protobuf.Empty
3637:             1             32  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$MapFieldAccessor
3638:             1             32  com.google.protobuf.IntArrayList
3639:             1             32  com.google.protobuf.ProtobufArrayList
3640:             1             32  com.google.protobuf.WireFormat$Utf8Validation$1
3641:             1             32  com.google.protobuf.WireFormat$Utf8Validation$2
3642:             1             32  com.google.protobuf.WireFormat$Utf8Validation$3
3643:             1             32  com.sun.jmx.remote.util.ClassLogger (java.management@21.0.6)
3644:             1             32  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management@21.0.6)
3645:             1             32  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management@21.0.6)
3646:             2             32  io.grpc.Codec$Gzip
3647:             1             32  io.grpc.DecompressorRegistry
3648:             1             32  io.grpc.LoadBalancerRegistry
3649:             1             32  io.grpc.NameResolver$ConfigOrError
3650:             1             32  io.grpc.internal.DnsNameResolver$JdkAddressResolver
3651:             2             32  io.grpc.internal.GrpcUtil$AcceptEncodingMarshaller
3652:             1             32  io.grpc.internal.ReadableBuffers$ByteArrayWrapper
3653:             1             32  io.grpc.internal.StatsTraceContext
3654:             1             32  io.grpc.netty.ProtocolNegotiationEvent
3655:             1             32  io.netty.buffer.UnpooledByteBufAllocator
3656:             1             32  io.netty.buffer.UnpooledByteBufAllocator$UnpooledByteBufAllocatorMetric
3657:             1             32  io.netty.channel.ChannelOption$1
3658:             1             32  io.netty.handler.codec.http2.ReadOnlyHttp2Headers
3659:             1             32  io.netty.resolver.DefaultAddressResolverGroup
3660:             1             32  io.netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory
3661:             1             32  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$GenericEventExecutorChooser
3662:             1             32  io.netty.util.concurrent.FailedFuture
3663:             1             32  io.netty.util.internal.ThreadExecutorMap$3
3664:             2             32  io.netty.util.internal.logging.Slf4JLoggerFactory
3665:             1             32  io.perfmark.Tag
3666:             1             32  io.undertow.conduits.ReadDataStreamSourceConduit
3667:             1             32  io.undertow.security.handlers.AuthenticationMechanismsHandler
3668:             1             32  io.undertow.server.AbstractServerConnection$CloseSetter
3669:             1             32  io.undertow.server.handlers.PathHandler
3670:             1             32  io.undertow.server.protocol.http.HttpOpenListener$1
3671:             1             32  io.undertow.server.protocol.http.HttpServerConnection$1
3672:             1             32  io.undertow.servlet.core.ServletContainerImpl
3673:             1             32  io.undertow.servlet.handlers.RedirectDirHandler
3674:             1             32  io.undertow.servlet.handlers.security.ServletConfidentialityConstraintHandler
3675:             1             32  io.undertow.servlet.spec.ServletConfigImpl
3676:             1             32  io.undertow.servlet.spec.ServletContextImpl$ServletContextSessionConfig
3677:             2             32  java.lang.Boolean (java.base@21.0.6)
3678:             1             32  java.lang.ProcessHandleImpl (java.base@21.0.6)
3679:             2             32  java.lang.Shutdown$Lock (java.base@21.0.6)
3680:             1             32  java.lang.invoke.MethodHandleImpl$ArrayAccessor$1 (java.base@21.0.6)
3681:             1             32  java.lang.invoke.MethodHandleImpl$BindCaller$1 (java.base@21.0.6)
3682:             2             32  java.lang.ref.NativeReferenceQueue$Lock (java.base@21.0.6)
3683:             1             32  java.lang.reflect.Proxy$1 (java.base@21.0.6)
3684:             1             32  java.math.MutableBigInteger (java.base@21.0.6)
3685:             1             32  java.net.Inet6AddressImpl (java.base@21.0.6)
3686:             1             32  java.net.Proxy (java.base@21.0.6)
